,openTime,open,high,low,close,volume,closeTime,quoteAssetVolume,trades,takerBaseAssetVolume,takerQuoteAssetVolume,ignored
279911,1661913000000,1588.71000000,1594.93000000,1587.57000000,1592.49000000,2710.14710000,1661913299999,4311857.26267600,4500,1399.71530000,2227446.55471700,0
279912,1661913300000,1592.49000000,1593.86000000,1590.38000000,1591.84000000,1777.74140000,1661913599999,2830575.41903600,3944,749.57960000,1193408.83211800,0
279913,1661913600000,1591.80000000,1596.03000000,1591.46000000,1595.80000000,2255.71830000,1661913899999,3596715.47228200,4591,1279.14490000,2039673.99670600,0
279914,1661913900000,1595.79000000,1599.85000000,1593.87000000,1596.13000000,4779.81670000,1661914199999,7636003.07489100,6561,2626.59270000,4196617.33914100,0
279915,1661914200000,1596.13000000,1596.48000000,1590.65000000,1591.96000000,3013.59400000,1661914499999,4802227.88983700,5759,1305.93320000,2080978.40895200,0
279916,1661914500000,1591.96000000,1593.70000000,1589.82000000,1591.60000000,2704.86400000,1661914799999,4304575.77453400,4508,939.93640000,1495820.34956400,0
279917,1661914800000,1591.60000000,1595.38000000,1590.58000000,1590.59000000,3010.54860000,1661915099999,4795110.15604900,5643,1496.20430000,2383270.32841300,0
279918,1661915100000,1590.58000000,1593.00000000,1589.73000000,1590.41000000,2535.92750000,1661915399999,4034797.41406000,4368,1463.87360000,2328881.16479900,0
279919,1661915400000,1590.42000000,1596.00000000,1589.75000000,1594.26000000,3369.01400000,1661915699999,5368830.17816100,6513,1851.10750000,2949656.91058500,0
279920,1661915700000,1594.27000000,1601.85000000,1594.27000000,1597.17000000,7308.37530000,1661915999999,11684039.78136300,8319,5129.75160000,8202120.90002000,0
279921,1661916000000,1597.18000000,1618.00000000,1596.81000000,1610.89000000,12567.79630000,1661916299999,20214251.90291000,14404,6974.11140000,11215917.78248900,0
279922,1661916300000,1610.89000000,1613.25000000,1605.42000000,1609.78000000,5799.59910000,1661916599999,9331648.05619900,8678,2895.33020000,4658837.33354200,0
279923,1661916600000,1609.78000000,1610.63000000,1605.87000000,1609.54000000,2769.91210000,1661916899999,4454521.69446700,5284,1501.81740000,2415341.02780800,0
279924,1661916900000,1609.54000000,1613.33000000,1608.36000000,1611.50000000,3139.02450000,1661917199999,5055965.78411000,5447,1598.91750000,2575459.34442900,0
279925,1661917200000,1611.51000000,1614.36000000,1610.32000000,1610.96000000,2430.95310000,1661917499999,3918493.75355300,5468,1376.99040000,2219512.06387500,0
279926,1661917500000,1610.96000000,1611.79000000,1603.88000000,1605.76000000,2891.17310000,1661917799999,4645722.03957000,5983,936.85030000,1505630.70875200,0
279927,1661917800000,1605.76000000,1607.04000000,1603.41000000,1604.00000000,1756.37150000,1661918099999,2819210.89648000,4730,794.52310000,1275400.01959000,0
279928,1661918100000,1603.99000000,1608.39000000,1603.32000000,1606.54000000,2423.94620000,1661918399999,3892754.84478300,4613,1466.12340000,2354336.34983400,0
279929,1661918400000,1606.55000000,1611.91000000,1605.09000000,1610.90000000,2873.71980000,1661918699999,4620795.74119600,4611,1468.51830000,2361817.04009500,0
279930,1661918700000,1610.91000000,1610.97000000,1607.22000000,1607.83000000,2095.34080000,1661918999999,3371530.57946700,3356,1064.62620000,1713091.97149900,0
279931,1661919000000,1607.84000000,1608.10000000,1605.72000000,1606.82000000,1937.29370000,1661919299999,3112819.37906900,3219,935.83580000,1503615.12431400,0
279932,1661919300000,1606.82000000,1609.49000000,1605.42000000,1608.34000000,3201.61590000,1661919599999,5147202.09845500,3082,1393.74350000,2240552.14060200,0
279933,1661919600000,1608.34000000,1608.60000000,1602.34000000,1602.83000000,4206.81900000,1661919899999,6754610.91544900,3991,1945.75160000,3123583.90594100,0
279934,1661919900000,1602.83000000,1608.37000000,1602.82000000,1606.59000000,1828.75450000,1661920199999,2936519.20681500,4583,1058.96360000,1700221.04438700,0
279935,1661920200000,1606.59000000,1609.73000000,1604.45000000,1609.27000000,2458.96920000,1661920499999,3952819.11716900,4954,1345.76110000,2163369.85584800,0
279936,1661920500000,1609.26000000,1619.78000000,1608.62000000,1614.57000000,5229.48150000,1661920799999,8445751.66184100,7865,3145.91520000,5080155.34395300,0
279937,1661920800000,1614.57000000,1614.57000000,1610.71000000,1610.72000000,1923.34860000,1661921099999,3102908.80076800,2914,1226.71000000,1979286.90335400,0
279938,1661921100000,1610.71000000,1611.07000000,1603.50000000,1603.57000000,2044.13990000,1661921399999,3284983.81452500,3728,625.98520000,1006059.76201900,0
279939,1661921400000,1603.58000000,1606.55000000,1603.57000000,1606.00000000,2442.69600000,1661921699999,3920803.19129700,4076,1243.33310000,1996026.06333400,0
279940,1661921700000,1605.99000000,1608.00000000,1604.07000000,1606.20000000,1692.57630000,1661921999999,2718735.35422300,3512,969.99220000,1558092.33753300,0
279941,1661922000000,1606.20000000,1608.70000000,1601.59000000,1602.13000000,2398.57340000,1661922299999,3850325.28481300,3755,748.79800000,1202132.74724900,0
279942,1661922300000,1602.13000000,1606.57000000,1598.68000000,1599.92000000,4828.71460000,1661922599999,7735989.19131200,5619,1645.90630000,2637220.59680000,0
279943,1661922600000,1599.92000000,1604.36000000,1596.47000000,1602.61000000,3504.15080000,1661922899999,5606737.62408600,6280,1918.48320000,3069869.90764200,0
279944,1661922900000,1602.61000000,1607.00000000,1601.20000000,1605.70000000,2219.44940000,1661923199999,3561966.81432800,4262,1132.47350000,1817675.48877200,0
279945,1661923200000,1605.70000000,1609.26000000,1604.31000000,1606.47000000,2218.19360000,1661923499999,3563273.71602900,3576,1245.10100000,2000050.02224300,0
279946,1661923500000,1606.47000000,1609.09000000,1603.68000000,1606.05000000,2529.30280000,1661923799999,4064089.68403900,4007,1330.02070000,2137048.51219200,0
279947,1661923800000,1606.04000000,1614.90000000,1605.59000000,1611.41000000,6204.66040000,1661924099999,10002336.23229800,6596,2897.55840000,4668250.71669500,0
279948,1661924100000,1611.41000000,1611.93000000,1609.46000000,1609.46000000,1047.89750000,1661924399999,1687794.15043600,2270,489.60730000,788574.98224000,0
279949,1661924400000,1609.46000000,1610.43000000,1604.29000000,1604.62000000,1153.80850000,1661924699999,1855105.36127300,2300,451.67330000,726241.53506700,0
279950,1661924700000,1604.62000000,1607.19000000,1600.10000000,1600.54000000,3688.72670000,1661924999999,5911907.95909600,3906,1556.93220000,2494900.07662800,0
279951,1661925000000,1600.53000000,1605.07000000,1597.88000000,1602.70000000,3948.30380000,1661925299999,6321553.43695900,5610,1716.42030000,2748585.16735300,0
279952,1661925300000,1602.71000000,1605.71000000,1602.61000000,1605.11000000,1060.04190000,1661925599999,1700199.20707600,2744,569.31630000,913090.81329600,0
279953,1661925600000,1605.11000000,1607.64000000,1603.00000000,1605.17000000,2392.05660000,1661925899999,3839643.06387000,4430,1161.95550000,1865292.36013100,0
279954,1661925900000,1605.17000000,1610.81000000,1605.17000000,1608.92000000,2859.61680000,1661926199999,4599499.03293100,4868,1861.64970000,2994188.36737300,0
279955,1661926200000,1608.92000000,1615.89000000,1606.11000000,1607.75000000,5535.85510000,1661926499999,8922184.59312900,7212,3254.23620000,5245201.01067800,0
279956,1661926500000,1607.74000000,1607.75000000,1593.55000000,1595.26000000,6896.70490000,1661926799999,11035028.29465700,9225,2593.35310000,4148167.46847700,0
279957,1661926800000,1595.25000000,1602.92000000,1594.69000000,1599.32000000,3419.35700000,1661927099999,5469132.95452200,6513,1687.79370000,2699189.93426600,0
279958,1661927100000,1599.33000000,1600.49000000,1594.06000000,1594.65000000,3323.95100000,1661927399999,5310976.23262700,5300,1778.70590000,2842419.30015500,0
279959,1661927400000,1594.65000000,1595.12000000,1584.43000000,1587.36000000,12679.30270000,1661927699999,20148096.21166500,14904,6329.03160000,10055742.39444800,0
279960,1661927700000,1587.36000000,1591.17000000,1582.92000000,1591.02000000,4569.68900000,1661927999999,7252002.03246500,7659,1880.95110000,2986005.71381300,0
279961,1661928000000,1591.02000000,1591.05000000,1585.15000000,1585.50000000,2521.02060000,1661928299999,4002803.94882900,4610,1196.99210000,1900643.11633800,0
279962,1661928300000,1585.50000000,1589.36000000,1581.40000000,1584.99000000,4734.85880000,1661928599999,7508300.01067700,8446,2453.72610000,3890383.73574300,0
279963,1661928600000,1584.99000000,1586.74000000,1581.54000000,1582.23000000,3486.75590000,1661928899999,5523590.27438300,6977,1408.87340000,2231957.64683800,0
279964,1661928900000,1582.22000000,1585.89000000,1581.66000000,1583.74000000,1987.24160000,1661929199999,3147307.86718300,4172,999.24400000,1582568.47336700,0
279965,1661929200000,1583.75000000,1588.02000000,1583.37000000,1586.80000000,3259.09540000,1661929499999,5167494.60854400,4548,1431.89340000,2270472.99239500,0
279966,1661929500000,1586.80000000,1589.16000000,1577.65000000,1578.75000000,3916.18590000,1661929799999,6193473.33204400,5741,1317.61880000,2083857.94364700,0
279967,1661929800000,1578.76000000,1582.18000000,1576.92000000,1581.04000000,5282.25020000,1661930099999,8346689.07374000,6816,3637.41650000,5747780.54017000,0
279968,1661930100000,1581.03000000,1592.77000000,1580.56000000,1590.96000000,3071.54270000,1661930399999,4877954.15465900,5964,2052.82260000,3260011.24063100,0
279969,1661930400000,1590.97000000,1592.12000000,1586.72000000,1589.66000000,1893.87090000,1661930699999,3010290.25382200,3618,973.66710000,1547679.03677300,0
279970,1661930700000,1589.66000000,1590.50000000,1586.39000000,1588.78000000,1288.95480000,1661930999999,2047290.81033300,2779,610.36170000,969661.93891500,0
279971,1661931000000,1588.78000000,1590.19000000,1584.33000000,1584.49000000,1585.01890000,1661931299999,2516379.70697800,3154,742.81340000,1179354.63747800,0
279972,1661931300000,1584.50000000,1587.87000000,1581.76000000,1584.26000000,1527.39010000,1661931599999,2421090.27404000,3189,790.30390000,1252788.09232700,0
279973,1661931600000,1584.25000000,1585.53000000,1582.50000000,1584.62000000,1158.54510000,1661931899999,1835257.21850200,2673,595.01280000,942541.44834000,0
279974,1661931900000,1584.62000000,1584.66000000,1580.72000000,1581.32000000,1163.75530000,1661932199999,1841802.44436600,3015,484.77740000,767222.71688900,0
279975,1661932200000,1581.31000000,1585.35000000,1580.59000000,1585.34000000,1723.67690000,1661932499999,2728158.61169500,4013,743.03600000,1176240.85651900,0
279976,1661932500000,1585.34000000,1589.61000000,1584.17000000,1584.83000000,2181.48030000,1661932799999,3463047.82916500,3639,1132.68580000,1798403.40848700,0
279977,1661932800000,1584.82000000,1589.65000000,1584.82000000,1588.16000000,1896.72690000,1661933099999,3011262.04016300,2817,1204.20380000,1911504.95842200,0
279978,1661933100000,1588.17000000,1594.36000000,1586.80000000,1593.31000000,4141.08720000,1661933399999,6590458.14550600,5081,2491.72610000,3965704.78641800,0
279979,1661933400000,1593.31000000,1598.10000000,1592.21000000,1593.69000000,4049.62910000,1661933699999,6459338.75253800,6017,2023.14900000,3227005.00382200,0
279980,1661933700000,1593.69000000,1593.86000000,1588.81000000,1589.68000000,2860.07460000,1661933999999,4550695.82931900,4170,1062.39450000,1690827.37917300,0
279981,1661934000000,1589.68000000,1589.77000000,1569.33000000,1572.48000000,10459.48090000,1661934299999,16466828.11936900,12274,4476.99140000,7043400.45681800,0
279982,1661934300000,1572.49000000,1572.82000000,1560.00000000,1569.91000000,13320.82810000,1661934599999,20855550.11086800,13717,7522.55830000,11776903.41242300,0
279983,1661934600000,1569.92000000,1570.29000000,1564.41000000,1564.61000000,4409.30800000,1661934899999,6906711.09585400,6715,2276.22920000,3564911.73826600,0
279984,1661934900000,1564.60000000,1577.65000000,1560.41000000,1575.04000000,7985.57240000,1661935199999,12527844.09144000,10210,4159.59260000,6527643.27399600,0
279985,1661935200000,1575.04000000,1587.50000000,1573.50000000,1582.83000000,5670.22950000,1661935499999,8959374.39722900,8301,3593.11060000,5675516.33516500,0
279986,1661935500000,1582.83000000,1589.50000000,1579.49000000,1587.05000000,3127.82580000,1661935799999,4957720.68907700,6004,1646.72550000,2610173.69892400,0
279987,1661935800000,1587.06000000,1587.29000000,1581.02000000,1582.78000000,2186.26720000,1661936099999,3461643.33422400,4037,1028.17860000,1627886.94888000,0
279988,1661936100000,1582.78000000,1584.70000000,1574.90000000,1576.52000000,2334.48830000,1661936399999,3687117.45983400,4120,810.11030000,1279737.92512900,0
279989,1661936400000,1576.51000000,1578.29000000,1571.12000000,1574.52000000,2318.04000000,1661936699999,3651230.77760900,4796,1157.60220000,1823672.75383500,0
279990,1661936700000,1574.53000000,1575.35000000,1568.03000000,1569.27000000,3255.20080000,1661936999999,5115834.87389000,4489,1499.62440000,2357225.24734500,0
279991,1661937000000,1569.27000000,1574.60000000,1568.57000000,1570.31000000,2116.36870000,1661937299999,3327509.35138400,4475,1145.04520000,1800206.96064100,0
279992,1661937300000,1570.31000000,1577.17000000,1570.08000000,1573.08000000,3619.22900000,1661937599999,5695284.89698400,5432,1404.06250000,2209805.33018600,0
279993,1661937600000,1573.07000000,1576.14000000,1570.08000000,1570.69000000,3793.76920000,1661937899999,5965699.34641100,5195,1196.37760000,1881209.92549200,0
279994,1661937900000,1570.68000000,1572.00000000,1568.00000000,1568.75000000,3669.23520000,1661938199999,5760491.50238400,4533,1000.65940000,1570648.71917100,0
279995,1661938200000,1568.75000000,1574.04000000,1565.37000000,1572.79000000,4251.88460000,1661938499999,6672808.82006000,6380,1524.20330000,2393514.94699000,0
279996,1661938500000,1572.80000000,1577.39000000,1570.50000000,1571.43000000,2114.60020000,1661938799999,3328914.77543900,3824,1072.17350000,1688216.67297200,0
279997,1661938800000,1571.42000000,1575.76000000,1569.37000000,1574.99000000,1814.50200000,1661939099999,2855097.81781500,3215,1121.66810000,1765079.80221300,0
279998,1661939100000,1574.99000000,1576.24000000,1570.19000000,1572.29000000,1403.26880000,1661939399999,2206687.12056000,3020,738.68360000,1161435.94212000,0
279999,1661939400000,1572.29000000,1578.80000000,1572.12000000,1577.74000000,1917.05380000,1661939699999,3021193.44408600,3687,1000.87610000,1577404.77675800,0
280000,1661939700000,1577.74000000,1577.74000000,1568.92000000,1570.32000000,2562.67810000,1661939999999,4029870.81028100,4020,979.78350000,1540101.02976400,0
280001,1661940000000,1570.33000000,1573.59000000,1566.10000000,1573.28000000,2943.04980000,1661940299999,4618252.79161800,4153,1406.78260000,2207581.80968200,0
280002,1661940300000,1573.29000000,1573.66000000,1568.06000000,1572.65000000,1682.87760000,1661940599999,2643289.38734700,3286,856.05490000,1344447.49114700,0
280003,1661940600000,1572.65000000,1577.38000000,1572.21000000,1576.36000000,3473.33370000,1661940899999,5470529.24703200,3903,1516.29850000,2388216.57350800,0
280004,1661940900000,1576.37000000,1583.64000000,1574.31000000,1578.98000000,5519.88610000,1661941199999,8716840.56437400,5947,3028.08410000,4781592.96577900,0
280005,1661941200000,1578.91000000,1582.00000000,1577.00000000,1581.85000000,7746.37620000,1661941499999,12230524.43321100,7905,1660.44230000,2622574.24759200,0
280006,1661941500000,1581.85000000,1585.54000000,1580.00000000,1582.45000000,3325.57870000,1661941799999,5265969.21140100,5313,2011.00960000,3184489.41272800,0
280007,1661941800000,1582.46000000,1582.96000000,1578.90000000,1580.20000000,1807.32730000,1661942099999,2856050.13768400,3502,755.78930000,1194122.40152100,0
280008,1661942100000,1580.20000000,1591.03000000,1580.00000000,1590.16000000,2132.92700000,1661942399999,3381976.28138200,4440,1276.46730000,2024141.37263000,0
280009,1661942400000,1590.17000000,1594.13000000,1588.19000000,1590.00000000,3546.72180000,1661942699999,5642351.07048700,5772,2063.32460000,3282446.11080500,0
280010,1661942700000,1590.01000000,1593.90000000,1585.67000000,1592.23000000,3814.36320000,1661942999999,6063424.08430500,5487,2047.51240000,3255358.97706000,0
280011,1661943000000,1592.22000000,1608.08000000,1591.57000000,1604.10000000,8597.91420000,1661943299999,13769137.37130700,12751,5084.36700000,8140981.12603000,0
280012,1661943300000,1604.10000000,1604.39000000,1595.44000000,1596.79000000,3512.50620000,1661943599999,5616838.54300600,5152,1492.49980000,2386845.85176700,0
280013,1661943600000,1596.79000000,1605.65000000,1594.78000000,1600.00000000,4905.64620000,1661943899999,7851006.12185300,5559,2223.26610000,3558064.05858600,0
280014,1661943900000,1600.01000000,1601.34000000,1590.53000000,1593.43000000,2869.05860000,1661944199999,4579637.51369500,4889,1263.13600000,2016460.04948100,0
280015,1661944200000,1593.42000000,1595.17000000,1588.20000000,1593.17000000,4028.73920000,1661944499999,6410083.76649200,4767,2312.15150000,3678599.85970000,0
280016,1661944500000,1593.17000000,1597.63000000,1589.72000000,1596.96000000,1707.60390000,1661944799999,2719769.30841300,3331,957.01090000,1524805.36301600,0
280017,1661944800000,1596.95000000,1599.40000000,1593.22000000,1597.98000000,1945.58520000,1661945099999,3104793.30612400,3538,878.67780000,1402298.97512000,0
280018,1661945100000,1598.00000000,1598.26000000,1590.64000000,1594.45000000,2160.84950000,1661945399999,3443382.53648600,3545,1257.62960000,2004173.87970700,0
280019,1661945400000,1594.44000000,1595.83000000,1590.02000000,1590.48000000,1656.47610000,1661945699999,2637761.23477800,3214,763.70670000,1216108.46682600,0
280020,1661945700000,1590.48000000,1593.17000000,1585.89000000,1586.57000000,1395.96430000,1661945999999,2218187.69768900,3230,597.89520000,950245.08882600,0
280021,1661946000000,1586.58000000,1592.45000000,1586.57000000,1590.00000000,1287.95090000,1661946299999,2047935.50592800,2657,779.69740000,1239747.62731600,0
280022,1661946300000,1590.01000000,1590.73000000,1587.32000000,1587.84000000,1751.15370000,1661946599999,2781942.39677800,2920,662.71730000,1052817.13849500,0
280023,1661946600000,1587.98000000,1595.00000000,1586.53000000,1593.61000000,1881.64310000,1661946899999,2994922.01903600,3410,1128.26600000,1795861.44313800,0
280024,1661946900000,1593.62000000,1597.00000000,1593.13000000,1594.89000000,1396.63930000,1661947199999,2227191.05607400,3007,814.46580000,1298773.02176300,0
280025,1661947200000,1594.90000000,1602.51000000,1593.07000000,1599.87000000,3775.16610000,1661947499999,6033417.28672500,5962,2097.87620000,3352697.31635700,0
280026,1661947500000,1599.88000000,1603.34000000,1598.61000000,1599.24000000,2103.28320000,1661947799999,3367265.31774300,4008,1086.17700000,1738882.89051500,0
280027,1661947800000,1599.23000000,1601.61000000,1596.14000000,1596.15000000,1555.27250000,1661948099999,2487330.86805300,3322,815.41960000,1304180.25906900,0
280028,1661948100000,1596.08000000,1610.00000000,1596.01000000,1603.36000000,6253.82100000,1661948399999,10036486.51748500,9573,3418.18170000,5485089.16152300,0
280029,1661948400000,1603.37000000,1605.50000000,1578.07000000,1580.19000000,7940.91830000,1661948699999,12614924.48641000,13449,3082.18670000,4896349.08230100,0
280030,1661948700000,1580.19000000,1592.91000000,1580.19000000,1584.44000000,4286.87570000,1661948999999,6800881.12413200,7715,2121.57550000,3365943.57346600,0
280031,1661949000000,1584.44000000,1587.83000000,1578.90000000,1581.85000000,4058.46580000,1661949299999,6421871.55055800,6846,1737.10940000,2749044.63200000,0
280032,1661949300000,1581.85000000,1592.16000000,1579.44000000,1590.92000000,3883.29700000,1661949599999,6160046.36427100,6650,2417.17680000,3836356.60782200,0
280033,1661949600000,1590.92000000,1594.39000000,1585.71000000,1588.81000000,2046.26130000,1661949899999,3252395.67817700,4554,1048.82990000,1667047.89591900,0
280034,1661949900000,1588.81000000,1596.51000000,1585.72000000,1595.70000000,2021.94790000,1661950199999,3220229.34235400,4437,1130.78920000,1800983.80498900,0
280035,1661950200000,1595.70000000,1598.80000000,1593.10000000,1595.41000000,3892.49080000,1661950499999,6214634.69371500,5370,1891.83150000,3020065.77757100,0
280036,1661950500000,1595.42000000,1597.61000000,1591.41000000,1592.76000000,2320.91380000,1661950799999,3698528.07307200,3938,1005.87400000,1603119.41447300,0
280037,1661950800000,1592.76000000,1596.36000000,1590.32000000,1594.73000000,2095.13660000,1661951099999,3338586.21775300,4394,1238.66260000,1973563.55852700,0
280038,1661951100000,1594.72000000,1597.54000000,1592.51000000,1595.65000000,1686.80880000,1661951399999,2691016.35904500,4201,737.30830000,1176195.42955300,0
280039,1661951400000,1595.65000000,1599.59000000,1594.39000000,1594.82000000,2824.69560000,1661951699999,4512386.55462700,6343,1423.45060000,2274068.34787600,0
280040,1661951700000,1594.81000000,1598.59000000,1591.73000000,1594.19000000,1900.28160000,1661951999999,3031847.97598700,4568,982.22440000,1567034.59086700,0
280041,1661952000000,1594.18000000,1596.35000000,1592.55000000,1593.26000000,1494.79170000,1661952299999,2383475.45165800,3303,712.22950000,1135602.91938800,0
280042,1661952300000,1593.26000000,1593.49000000,1588.49000000,1588.57000000,3107.29220000,1661952599999,4945001.93759200,4889,1733.01790000,2758173.87994000,0
280043,1661952600000,1588.58000000,1592.76000000,1583.09000000,1584.95000000,6469.34360000,1661952899999,10271012.25247100,10558,2896.47610000,4598707.28535200,0
280044,1661952900000,1584.90000000,1590.34000000,1580.00000000,1584.09000000,4547.33170000,1661953199999,7207603.12411700,8653,2147.20530000,3404027.67541000,0
280045,1661953200000,1584.08000000,1602.66000000,1584.08000000,1600.99000000,5673.04740000,1661953499999,9043368.26570300,10112,3109.16140000,4956721.46379800,0
280046,1661953500000,1600.99000000,1606.38000000,1596.41000000,1602.05000000,11718.83710000,1661953799999,18772246.88228700,14885,8254.63730000,13222635.52600100,0
280047,1661953800000,1602.06000000,1606.24000000,1599.72000000,1599.72000000,4498.18530000,1661954099999,7214042.10426500,7408,2702.70120000,4334993.59858900,0
280048,1661954100000,1599.73000000,1601.00000000,1589.85000000,1590.28000000,3986.20050000,1661954399999,6359611.18817000,7245,1753.65090000,2798068.50176600,0
280049,1661954400000,1590.28000000,1594.59000000,1585.73000000,1589.92000000,4861.15040000,1661954699999,7729260.76937100,8062,2784.69220000,4428068.37225400,0
280050,1661954700000,1589.91000000,1592.99000000,1585.00000000,1585.11000000,3190.22230000,1661954999999,5069764.49951900,5745,1318.07860000,2094437.73752000,0
280051,1661955000000,1585.11000000,1597.00000000,1585.10000000,1591.96000000,3568.21520000,1661955299999,5680853.81874700,7027,1862.98890000,2966183.19439800,0
280052,1661955300000,1591.96000000,1591.96000000,1586.07000000,1590.56000000,2964.56260000,1661955599999,4710513.83103500,5876,1076.96470000,1711179.01702900,0
280053,1661955600000,1590.57000000,1594.30000000,1587.51000000,1590.66000000,2598.11350000,1661955899999,4132363.69529300,5015,1299.60090000,2066871.25192600,0
280054,1661955900000,1590.66000000,1593.17000000,1585.74000000,1587.01000000,2986.70200000,1661956199999,4746799.42525200,5024,1403.96270000,2231325.44639700,0
280055,1661956200000,1587.00000000,1588.93000000,1578.77000000,1582.65000000,4602.54700000,1661956499999,7285375.16788900,7050,1463.95640000,2317869.90255900,0
280056,1661956500000,1582.64000000,1587.56000000,1571.01000000,1573.38000000,7203.89070000,1661956799999,11380427.60306600,7971,2426.07400000,3833921.98300700,0
280057,1661956800000,1573.39000000,1582.72000000,1570.52000000,1579.81000000,5570.03380000,1661957099999,8780795.87792500,7629,2710.15110000,4274777.11725200,0
280058,1661957100000,1579.82000000,1584.03000000,1577.80000000,1581.29000000,3120.18430000,1661957399999,4932092.08078900,5714,1475.88090000,2332874.46762000,0
280059,1661957400000,1581.29000000,1583.00000000,1570.91000000,1574.15000000,4314.59720000,1661957699999,6796682.42100000,6877,1627.24550000,2563753.34918200,0
280060,1661957700000,1574.16000000,1574.49000000,1564.17000000,1566.98000000,5124.68710000,1661957999999,8041192.65444700,8871,1940.28090000,3044746.30635200,0
280061,1661958000000,1566.97000000,1567.20000000,1546.95000000,1548.79000000,11126.05480000,1661958299999,17312785.90835200,16238,4386.33950000,6827819.38788900,0
280062,1661958300000,1548.79000000,1550.98000000,1535.38000000,1546.90000000,11570.20660000,1661958599999,17844476.03036300,16832,5908.19350000,9113605.41467700,0
280063,1661958600000,1546.90000000,1548.19000000,1539.46000000,1547.50000000,4873.69290000,1661958899999,7524159.17560300,7940,2574.85480000,3975788.84387700,0
280064,1661958900000,1547.50000000,1554.76000000,1542.28000000,1553.54000000,6330.52930000,1661959199999,9800837.35117100,10878,3336.65890000,5166504.46557600,0
280065,1661959200000,1553.55000000,1554.95000000,1546.50000000,1549.85000000,4791.83220000,1661959499999,7429157.72828100,7144,2432.24800000,3771206.92442400,0
280066,1661959500000,1549.84000000,1553.14000000,1545.64000000,1547.31000000,3677.49080000,1661959799999,5694283.10714900,5620,2066.31600000,3199631.10663700,0
280067,1661959800000,1547.31000000,1552.09000000,1543.92000000,1550.18000000,3788.15770000,1661960099999,5865503.05681700,6060,2119.65930000,3282344.24948500,0
280068,1661960100000,1550.17000000,1566.28000000,1549.97000000,1560.93000000,6932.83140000,1661960399999,10817418.60960300,11816,3716.36820000,5796030.30431700,0
280069,1661960400000,1560.92000000,1561.26000000,1555.12000000,1558.90000000,2995.28420000,1661960699999,4667752.10185400,6215,1296.23330000,2019970.65183800,0
280070,1661960700000,1558.91000000,1563.86000000,1556.20000000,1563.05000000,2743.31410000,1661960999999,4282224.50923000,5838,1542.62390000,2408225.99719400,0
280071,1661961000000,1563.04000000,1563.05000000,1556.99000000,1557.92000000,2646.78470000,1661961299999,4127399.22078300,5628,1138.69050000,1775679.72123800,0
280072,1661961300000,1557.92000000,1562.35000000,1557.66000000,1560.68000000,3180.04980000,1661961599999,4963455.75697500,6628,1764.12960000,2753484.31503900,0
280073,1661961600000,1560.68000000,1569.99000000,1559.27000000,1562.78000000,6527.15950000,1661961899999,10213212.69743800,11127,3017.17410000,4722256.92848600,0
280074,1661961900000,1562.78000000,1564.77000000,1553.22000000,1553.87000000,4236.29370000,1661962199999,6600507.60969500,9005,1646.88530000,2566386.45880500,0
280075,1661962200000,1553.87000000,1556.17000000,1549.65000000,1553.99000000,5052.55730000,1661962499999,7846630.01894600,6583,3207.02760000,4981266.81071700,0
280076,1661962500000,1554.00000000,1563.33000000,1553.67000000,1556.36000000,2392.48850000,1661962799999,3729042.68159600,4760,1350.85850000,2105955.75853800,0
280077,1661962800000,1556.36000000,1557.29000000,1548.49000000,1550.92000000,2739.56170000,1661963099999,4254625.55168900,5624,918.35930000,1426488.44574900,0
280078,1661963100000,1550.93000000,1554.31000000,1549.66000000,1551.39000000,1693.42430000,1661963399999,2628904.56752000,4021,843.87010000,1310051.46767500,0
280079,1661963400000,1551.38000000,1559.06000000,1550.19000000,1558.62000000,2221.47380000,1661963699999,3453252.94912500,3792,1191.05750000,1852013.89888100,0
280080,1661963700000,1558.62000000,1560.00000000,1553.01000000,1556.09000000,1350.00570000,1661963999999,2101735.97532400,3237,663.71050000,1033227.06596300,0
280081,1661964000000,1556.08000000,1556.39000000,1548.37000000,1549.50000000,5649.11180000,1661964299999,8761048.15881100,4666,3765.16490000,5839224.48282700,0
280082,1661964300000,1549.50000000,1553.94000000,1548.39000000,1551.58000000,2414.66000000,1661964599999,3744844.49563900,3611,1099.77560000,1705460.78014900,0
280083,1661964600000,1551.59000000,1554.03000000,1548.08000000,1549.88000000,1892.85000000,1661964899999,2936028.25339500,3198,1084.38060000,1682142.68131000,0
280084,1661964900000,1549.88000000,1551.01000000,1544.41000000,1549.82000000,3165.69570000,1661965199999,4902111.02343200,4273,1745.49500000,2703219.46838600,0
280085,1661965200000,1549.82000000,1554.36000000,1548.03000000,1552.51000000,2289.12210000,1661965499999,3552244.16597600,3939,1137.76480000,1765765.46526600,0
280086,1661965500000,1552.50000000,1560.72000000,1551.72000000,1558.73000000,2165.38710000,1661965799999,3371034.60324600,4046,1254.26640000,1952299.43390700,0
280087,1661965800000,1558.74000000,1562.99000000,1556.53000000,1559.22000000,1630.87110000,1661966099999,2544392.08703600,3416,852.69600000,1330239.36102700,0
280088,1661966100000,1559.22000000,1562.84000000,1558.09000000,1558.41000000,1940.94450000,1661966399999,3028517.02547000,3390,852.03880000,1329633.96114000,0
280089,1661966400000,1558.41000000,1561.23000000,1554.10000000,1555.46000000,1812.53380000,1661966699999,2822291.07274700,3083,822.15110000,1280201.82993900,0
